doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1016/j.resp.2010.05.023,400,,j.resp.2010.05.023,https://doi.org/10.1016/j.resp.2010.05.023,Effect of exercise training on respiration and reactive oxygen species metabolism in eel red muscle,journal-article,False,7/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2022-03-23T05:52:30.932621,2,"[{'given': 'Hélène', 'family': 'Mortelette', 'sequence': 'first'}, {'given': 'Aline', 'family': 'Amérand', 'sequence': 'additional'}, {'given': 'Philippe', 'family': 'Sébert', 'sequence': 'additional'}, {'given': 'Marc', 'family': 'Belhomme', 'sequence': 'additional'}, {'given': 'Patrick', 'family': 'Calvès', 'sequence': 'additional'}, {'given': 'Christine', 'family': 'Moisan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1080/02640411003734069,404,,02640411003734069,https://doi.org/10.1080/02640411003734069,Energy turnover during 24 hours and 6 days of adventure racing,journal-article,False,7/1/10,2010.0,Journal of Sports Sciences,"0264-0414,1466-447X",0264-0414,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-01-13T04:11:30.356831,2,"[{'given': 'Jonas K.', 'family': 'Enqvist', 'sequence': 'first'}, {'given': 'C. Mikael', 'family': 'Mattsson', 'sequence': 'additional'}, {'given': 'Patrik H.', 'family': 'Johansson', 'sequence': 'additional'}, {'given': 'Thibault', 'family': 'Brink-Elfegoun', 'sequence': 'additional'}, {'given': 'Linda', 'family': 'Bakkman', 'sequence': 'additional'}, {'given': 'Björn T.', 'family': 'Ekblom', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s12160-010-9164-x,404,,s12160-010-9164-x,https://doi.org/10.1007/s12160-010-9164-x,Motivation and Physiologic Responses of Playing a Physically Interactive Video Game Relative to a Sedentary Alternative in Children,journal-article,False,2/19/10,2010.0,Annals of Behavioral Medicine,"0883-6612,1532-4796",0883-6612,False,False,Oxford University Press (OUP),False,closed,False,,,[],[],2021-01-18T10:03:05.722776,2,"[{'given': 'Amanda L.', 'family': 'Penko', 'sequence': 'first'}, {'given': 'Jacob E.', 'family': 'Barkley', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.02.004,400,,j.resp.2010.02.004,https://doi.org/10.1016/j.resp.2010.02.004,Effect of respiratory muscle training on maximum aerobic power in normoxia and hypoxia,journal-article,False,3/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T01:50:26.884982,2,"[{'given': 'Fabio', 'family': 'Esposito', 'sequence': 'first'}, {'given': 'Eloisa', 'family': 'Limonta', 'sequence': 'additional'}, {'given': 'Giampiero', 'family': 'Alberti', 'sequence': 'additional'}, {'given': 'Arsenio', 'family': 'Veicsteinas', 'sequence': 'additional'}, {'given': 'Guido', 'family': 'Ferretti', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/h09-122,404,,h09-122,https://doi.org/10.1139/h09-122,"Construction, validation, and derivation of performance standards for a fitness test for correctional officer applicants",journal-article,False,2/1/10,2010.0,"Applied Physiology, Nutrition, and Metabolism","1715-5312,1715-5320",1715-5312,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-16T04:41:56.964840,2,"[{'given': 'Veronica K.', 'family': 'Jamnik', 'sequence': 'first', 'affiliation': [{'name': 'School of Kinesiology and Health Science, Norman Bethune College, Faculty of Health, York University, Toronto, ON\xa0M3J\xa01P3, Canada.'}, {'name': 'Graduate Department of Exercise Science, Faculty of Physical Education and Health, University of Toronto, Toronto, ON\xa0M5S\xa02W6, Canada.'}]}, {'given': 'Scott G.', 'family': 'Thomas', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology and Health Science, Norman Bethune College, Faculty of Health, York University, Toronto, ON\xa0M3J\xa01P3, Canada.'}, {'name': 'Graduate Department of Exercise Science, Faculty of Physical Education and Health, University of Toronto, Toronto, ON\xa0M5S\xa02W6, Canada.'}]}, {'given': 'Jamie F.', 'family': 'Burr', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology and Health Science, Norman Bethune College, Faculty of Health, York University, Toronto, ON\xa0M3J\xa01P3, Canada.'}, {'name': 'Graduate Department of Exercise Science, Faculty of Physical Education and Health, University of Toronto, Toronto, ON\xa0M5S\xa02W6, Canada.'}]}, {'given': 'Norman', 'family': 'Gledhill', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology and Health Science, Norman Bethune College, Faculty of Health, York University, Toronto, ON\xa0M3J\xa01P3, Canada.'}, {'name': 'Graduate Department of Exercise Science, Faculty of Physical Education and Health, University of Toronto, Toronto, ON\xa0M5S\xa02W6, Canada.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/ppul.21125,404,,ppul.21125,https://doi.org/10.1002/ppul.21125,Does the 6-min walk test correlate with the exercise stress test in children?,journal-article,False,2/1/10,2010.0,Pediatric Pulmonology,"8755-6863,1099-0496",1099-0496,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T17:40:42.696521,2,"[{'given': 'Daniel J.', 'family': 'Lesser', 'sequence': 'first'}, {'given': 'Margaret M.', 'family': 'Fleming', 'sequence': 'additional'}, {'given': 'Carolyn A.', 'family': 'Maher', 'sequence': 'additional'}, {'given': 'Stephanie B.', 'family': 'Kim', 'sequence': 'additional'}, {'given': 'Marlyn S.', 'family': 'Woo', 'sequence': 'additional'}, {'given': 'Thomas G.', 'family': 'Keens', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1097/hjr.0b013e3283318874,404,,hjr.0b013e3283318874,https://doi.org/10.1097/hjr.0b013e3283318874,Lack of supervision after residential cardiac rehabilitation increases cardiovascular risk factors,journal-article,False,9/1/09,2009.0,European Journal of Cardiovascular Prevention & Rehabilitation,1741-8267,1741-8267,False,False,Oxford University Press (OUP),False,closed,False,,,[],[],2021-01-14T19:36:59.605803,2,"[{'given': 'Robert', 'family': 'Berent', 'sequence': 'first', 'affiliation': [{'name': 'Center for Cardiovascular Rehabilitation, Bad Schallerbach'}]}, {'given': 'Serge P. von', 'family': 'Duvillard', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Cardiovascular Rehabilitation, Bad Schallerbach'}, {'name': 'Departments of Biology and Physical Education, College of Idaho, Caldwell, Idaho, USA'}]}, {'given': 'Johann', 'family': 'Auer', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology, General Hospital Braunau, Braunau'}]}, {'given': 'Helmut', 'family': 'Sinzinger', 'sequence': 'additional', 'affiliation': [{'name': 'ATHOS, Institute for Diagnosis and Treatment of Atherosclerosis and Lipid Disorders, Vienna, Austria'}]}, {'given': 'Peter', 'family': 'Schmid', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Cardiovascular Rehabilitation, Bad Schallerbach'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2009.00975.x,404,,j.1600-0838.2009.00975.x,https://doi.org/10.1111/j.1600-0838.2009.00975.x,Metabolic responses to submaximal treadmill walking and cycle ergometer pedalling in obese adolescents,journal-article,False,7/13/10,2010.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T09:44:27.868380,2,"[{'given': 'C. L.', 'family': 'Lafortuna', 'sequence': 'first'}, {'given': 'S.', 'family': 'Lazzer', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Agosti', 'sequence': 'additional'}, {'given': 'C.', 'family': 'Busti', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Galli', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Mazzilli', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Sartorio', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2009.00951.x,404,,j.1600-0838.2009.00951.x,https://doi.org/10.1111/j.1600-0838.2009.00951.x,Inspiratory flow resistive loading improves respiratory muscle function and endurance capacity in recreational runners,journal-article,False,6/16/09,2009.0,Scandinavian Journal of Medicine & Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-04-19T11:23:25.085469,2,"[{'given': 'T. D.', 'family': 'Mickleborough', 'sequence': 'first'}, {'given': 'T.', 'family': 'Nichols', 'sequence': 'additional'}, {'given': 'M. R.', 'family': 'Lindley', 'sequence': 'additional'}, {'given': 'K.', 'family': 'Chatham', 'sequence': 'additional'}, {'given': 'A. A.', 'family': 'Ionescu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1136/bjsm.2008.053306,404,,bjsm.2008.053306,https://doi.org/10.1136/bjsm.2008.053306,The effects of acute dynamic exercise on haemostasis in first class Scottish football referees,journal-article,False,6/1/10,2010.0,British Journal of Sports Medicine,0306-3674,0306-3674,False,False,BMJ,False,closed,False,,,[],[],2021-01-16T10:21:56.009848,2,"[{'given': 'E. E.', 'family': 'Peat', 'sequence': 'first'}, {'given': 'M.', 'family': 'Dawson', 'sequence': 'additional'}, {'given': 'A.', 'family': 'McKenzie', 'sequence': 'additional'}, {'given': 'W. S.', 'family': 'Hillis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1136/bjsm.2007.044826,404,,bjsm.2007.044826,https://doi.org/10.1136/bjsm.2007.044826,Vo2 requirement at different displayed power outputs on five cycle ergometer models: a preliminary study,journal-article,False,6/6/08,2008.0,British Journal of Sports Medicine,0306-3674,0306-3674,False,False,BMJ,False,closed,False,,,[],[],2021-01-15T22:24:09.793563,2,"[{'given': 'T.', 'family': 'Guiraud', 'sequence': 'first'}, {'given': 'L.', 'family': 'Leger', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Long', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Thebault', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Tremblay', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Passelergue', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1136/bjsm.2007.046029,404,,bjsm.2007.046029,https://doi.org/10.1136/bjsm.2007.046029,Effects of cycle strategy and fibre composition on muscle glycogen depletion pattern and subsequent running economy,journal-article,False,5/16/08,2008.0,British Journal of Sports Medicine,0306-3674,0306-3674,False,False,BMJ,False,closed,False,,,[],[],2021-01-13T13:02:48.500529,2,"[{'given': 'R.', 'family': 'Suriano', 'sequence': 'first'}, {'given': 'J.', 'family': 'Edge', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Bishop', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/h09-103,404,,h09-103,https://doi.org/10.1139/h09-103,The effect of prior heavy exercise on the parameters of the power-duration curve for cycle ergometry,journal-article,False,12/1/09,2009.0,"Applied Physiology, Nutrition, and Metabolism","1715-5312,1715-5320",1715-5312,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-17T06:48:05.542128,2,"[{'given': 'Akira', 'family': 'Miura', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Chiaki', 'family': 'Shiragiku', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Yuiko', 'family': 'Hirotoshi', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Asami', 'family': 'Kitano', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Masako Yamaoka', 'family': 'Endo', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Thomas J.', 'family': 'Barstow', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'R. Hugh', 'family': 'Morton', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}, {'given': 'Yoshiyuki', 'family': 'Fukuba', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Physiology, School of Health Sciences, Prefectural University of Hiroshima, 1-1-71, Ujina-higashi, Minami-ku, Hiroshima, 734-8558 Japan.'}, {'name': 'Department of Kinesiology, Kansas State University, Manhattan, KS 66506-0302, USA.'}, {'name': 'Institute of Food, Nutrition, and Human Health, Massey University, Palmerston North, New Zealand.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/h09-099,404,,h09-099,https://doi.org/10.1139/h09-099,Quercetin’s effect on cycling efficiency and substrate utilization,journal-article,False,12/1/09,2009.0,"Applied Physiology, Nutrition, and Metabolism","1715-5312,1715-5320",1715-5312,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-13T13:07:48.170809,2,"[{'given': 'Charles L.', 'family': 'Dumke', 'sequence': 'first', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'David C.', 'family': 'Nieman', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'Alan C.', 'family': 'Utter', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'Michael D.', 'family': 'Rigby', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'John C.', 'family': 'Quindry', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'N. Travis', 'family': 'Triplett', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'Steven R.', 'family': 'McAnulty', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}, {'given': 'Lisa S.', 'family': 'McAnulty', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Human Perfomance, University of Montana, Missoula, MT\xa059812, USA'}, {'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University, Boone, NC\xa028608, USA.'}, {'name': 'Department of Family and Consumer Sciences, Appalachian State University, Boone, NC 28608, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1080/02640410903134115,404,,02640410903134115,https://doi.org/10.1080/02640410903134115,The effect of glycaemic index of high carbohydrate diets consumed over 5 days on exercise energy metabolism and running capacity in males,journal-article,False,12/1/09,2009.0,Journal of Sports Sciences,"0264-0414,1466-447X",0264-0414,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-01-17T23:13:14.392457,2,"[{'given': 'Sareena', 'family': 'Hamzah', 'sequence': 'first'}, {'given': 'Siobhan', 'family': 'Higgins', 'sequence': 'additional'}, {'given': 'Tamara', 'family': 'Abraham', 'sequence': 'additional'}, {'given': 'Paul', 'family': 'Taylor', 'sequence': 'additional'}, {'given': 'Daiva', 'family': 'Vizbaraite', 'sequence': 'additional'}, {'given': 'Dalia', 'family': 'Malkova', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1556/aphysiol.96.2009.4.8,404,,aphysiol.96.2009.4.8,https://doi.org/10.1556/aphysiol.96.2009.4.8,Physical and physiological performances in 10-year-old obese boys,journal-article,False,12/1/09,2009.0,Acta Physiologica Hungarica,"0231-424X,1588-2683",0231-424X,False,False,Akademiai Kiado Zrt.,False,closed,False,,,[],[],2021-01-16T04:16:14.224460,2,"[{'given': 'P.', 'family': 'Osváth', 'sequence': 'first'}, {'given': 'Zs', 'family': 'Mészáros', 'sequence': 'additional'}, {'given': 'Sz', 'family': 'Tóth', 'sequence': 'additional'}, {'given': 'K.', 'family': 'Kiss', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Mavroudes', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Ng', 'sequence': 'additional'}, {'given': 'János', 'family': 'Mészáros', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1024/0300-9831.79.1.24,404,,0300-9831.79.1.24,https://doi.org/10.1024/0300-9831.79.1.24,Effects of 3-Week Consumption of Green Tea Extracts on Whole-Body Metabolism During Cycling Exercise in Endurance-Trained Men,journal-article,False,1/1/09,2009.0,International Journal for Vitamin and Nutrition Research,"0300-9831,1664-2821",0300-9831,False,False,Hogrefe Publishing Group,False,closed,False,,,[],[],2021-01-13T17:07:31.776394,2,"[{'given': 'Philipp', 'family': 'Eichenberger', 'sequence': 'first', 'affiliation': [{'name': 'Institute of Human Movement Sciences and Sport, ETH Zurich, Switzerland'}]}, {'given': 'Paolo C.', 'family': 'Colombani', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Agricultural and Food Sciences, ETH Zurich, Switzerland'}]}, {'given': 'Samuel', 'family': 'Mettler', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Agricultural and Food Sciences, ETH Zurich, Switzerland'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1089/ham.2009.1004,404,,ham.2009.1004,https://doi.org/10.1089/ham.2009.1004,Effect of Six Days of Staging on Physiologic Adjustments and Acute Mountain Sickness during Ascent to 4300 Meters,journal-article,False,9/1/09,2009.0,High Altitude Medicine & Biology,"1527-0297,1557-8682",1527-0297,False,False,Mary Ann Liebert Inc,False,closed,False,,,[],[],2021-01-16T10:19:44.133826,2,"[{'given': 'Beth A.', 'family': 'Beidleman', 'sequence': 'first', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}, {'given': 'Charles S.', 'family': 'Fulco', 'sequence': 'additional', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}, {'given': 'Stephen R.', 'family': 'Muza', 'sequence': 'additional', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}, {'given': 'Paul B.', 'family': 'Rock', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Aerospace and Hyperbaric Medicine, Oklahoma State University Center for Health Science, Tulsa, Oklahoma.'}]}, {'given': 'Janet E.', 'family': 'Staab', 'sequence': 'additional', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}, {'given': 'Vincent A.', 'family': 'Forte', 'sequence': 'additional', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}, {'given': 'Michael D.', 'family': 'Brothers', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory, United States Air Force Academy, Colorado Springs, Colorado.'}]}, {'given': 'Allen', 'family': 'Cymerman', 'sequence': 'additional', 'affiliation': [{'name': 'Thermal and Mountain Medicine Division, United States Army Research Institute of Environmental Medicine, Natick, Massachusetts.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1742-1241.2009.02120.x,404,,j.1742-1241.2009.02120.x,https://doi.org/10.1111/j.1742-1241.2009.02120.x,Impact of short-term aerobic interval training on maximal exercise in sedentary aged subjects,journal-article,False,10/1/09,2009.0,International Journal of Clinical Practice,"1368-5031,1742-1241",1368-5031,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T10:38:50.417812,2,"[{'given': 'P.-M.', 'family': 'Lepretre', 'sequence': 'first'}, {'given': 'T.', 'family': 'Vogel', 'sequence': 'additional'}, {'given': 'P.-H.', 'family': 'Brechat', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Dufour', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Richard', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Kaltenbach', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Berthel', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Lonsdorfer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
