doi_suffix,file_path,human,pred_human,pred_0.5
s0192415x04001746,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0192415x04001746.txt,,TRUE,0.47
acr.23818,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/acr.23818.txt,,TRUE,0.47
abc.20180202,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/abc.20180202.txt,,TRUE,0.47
ijcp.12021,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijcp.12021.txt,,TRUE,0.47
ijerph18147320,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijerph18147320.txt,,TRUE,0.47
s-2002-19274,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2002-19274.txt,,TRUE,0.47
s-2007-964908,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-964908.txt,,TRUE,0.47
fphys.2014.00033,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2014.00033.txt,,TRUE,0.47
rrcc.s33328,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/rrcc.s33328.txt,,TRUE,0.47
0002-9343_._79_._90794-0,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/0002-9343_._79_._90794-0.txt,,TRUE,0.47
2012_._810859,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/2012_._810859.txt,,TRUE,0.47
16501977-0324,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/16501977-0324.txt,,TRUE,0.47
j.jpeds.2014.08.005,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jpeds.2014.08.005.txt,,TRUE,0.47
pri.1830,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/pri.1830.txt,,TRUE,0.47
s00421-011-2115-9,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-011-2115-9.txt,,TRUE,0.47
ajh_._hps057,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ajh_._hps057.txt,,TRUE,0.47
oxfordjournals.eurheartj.a060396,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/oxfordjournals.eurheartj.a060396.txt,,TRUE,0.47
j.1525-1594.2012.01474.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1525-1594.2012.01474.x.txt,,TRUE,0.47
0022-3468_._95_._90498-0,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/0022-3468_._95_._90498-0.txt,,TRUE,0.47
s-0043-111892,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0043-111892.txt,,TRUE,0.47
j.apmr.2007.09.036,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2007.09.036.txt,,TRUE,0.47
09031936.05.00011404,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/09031936.05.00011404.txt,,TRUE,0.47
s0004-27302011000300005,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0004-27302011000300005.txt,,TRUE,0.47
diagnostics10090675,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/diagnostics10090675.txt,,TRUE,0.47
bjsm.34.6.450,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bjsm.34.6.450.txt,,TRUE,0.47
1471-2466-14-96,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/1471-2466-14-96.txt,,TRUE,0.47
ijspp.2020-0766,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2020-0766.txt,,TRUE,0.47
hcr.0000000000000243,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hcr.0000000000000243.txt,,TRUE,0.47
archrheumatol.2019.7145,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/archrheumatol.2019.7145.txt,,TRUE,0.47
00005768-200101000-00016,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-200101000-00016.txt,,TRUE,0.47
mss.0000000000001929,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001929.txt,,TRUE,0.47
eurjpc_._zwaa007,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/eurjpc_._zwaa007.txt,,TRUE,0.47
s00421-020-04522-2,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-020-04522-2.txt,,TRUE,0.47
hjr.0b013e3283292fe8,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hjr.0b013e3283292fe8.txt,,TRUE,0.47
j.ahj.2007.02.035,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2007.02.035.txt,,TRUE,0.47
r-18215.1,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/r-18215.1.txt,,TRUE,0.47
jsc.0000000000002710,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002710.txt,,TRUE,0.47
jsc.0000000000000885,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000000885.txt,,TRUE,0.47
ijspp.2020-0189,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2020-0189.txt,,TRUE,0.47
jsc.0000000000001769,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001769.txt,,TRUE,0.47
respcare.07424,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/respcare.07424.txt,,TRUE,0.47
bjsm.2006.031310,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bjsm.2006.031310.txt,,TRUE,0.47
hjr.0b013e32833cca4d,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hjr.0b013e32833cca4d.txt,,TRUE,0.47
00002060-199607000-00005,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00002060-199607000-00005.txt,,TRUE,0.47
fphys.2021.780699,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2021.780699.txt,,TRUE,0.47
sms.13461,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/sms.13461.txt,,TRUE,0.47
s00421-020-04426-1,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-020-04426-1.txt,,TRUE,0.47
s-2006-924348,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2006-924348.txt,,TRUE,0.47
fphys.2017.00809,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2017.00809.txt,,TRUE,0.47
jsc.0000000000001345,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001345.txt,,TRUE,0.47
japplphysiol.00361.2013,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00361.2013.txt,,TRUE,0.47
s004210050546,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050546.txt,,TRUE,0.47
j.1600-0838.2010.01127.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2010.01127.x.txt,,TRUE,0.47
s11695-012-0795-9,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11695-012-0795-9.txt,,TRUE,0.47
s1413-35552012005000047,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1413-35552012005000047.txt,,TRUE,0.47
000506883,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/000506883.txt,,TRUE,0.47
sj.ijo.0801241,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/sj.ijo.0801241.txt,,TRUE,0.47
2047487316643446,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487316643446.txt,,TRUE,0.47
s-0029-1202351,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0029-1202351.txt,,TRUE,0.47
eurjhf_._hfq187,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/eurjhf_._hfq187.txt,,TRUE,0.47
japplphysiol.91550.2008,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.91550.2008.txt,,TRUE,0.46
j.1600-0838.2009.00951.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2009.00951.x.txt,,TRUE,0.46
jandrol.110.010074,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jandrol.110.010074.txt,,TRUE,0.46
s00421-015-3211-z,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-015-3211-z.txt,,TRUE,0.46
1758-5996-6-36,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/1758-5996-6-36.txt,,TRUE,0.46
s-2003-43264,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2003-43264.txt,,TRUE,0.46
j.jpeds.2007.06.029,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jpeds.2007.06.029.txt,,TRUE,0.46
jsc.0000000000003199,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000003199.txt,,TRUE,0.46
apnm-2014-0137,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/apnm-2014-0137.txt,,TRUE,0.46
s-2007-972634,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972634.txt,,TRUE,0.46
a-1018-1965,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-1018-1965.txt,,TRUE,0.46
s004210050173,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050173.txt,,TRUE,0.46
apnm-2014-0080,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/apnm-2014-0080.txt,,TRUE,0.46
ahs.v15i4.16,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ahs.v15i4.16.txt,,TRUE,0.46
hukin-2015-0155,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hukin-2015-0155.txt,,TRUE,0.46
euhj.1997.0853,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/euhj.1997.0853.txt,,TRUE,0.46
s40798-020-00246-x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-020-00246-x.txt,,TRUE,0.46
s-0032-1304640,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0032-1304640.txt,,TRUE,0.46
pbc.27703,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/pbc.27703.txt,,TRUE,0.46
jsc.0000000000002655,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002655.txt,,TRUE,0.46
00007256-198401020-00001,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00007256-198401020-00001.txt,,TRUE,0.46
jhse.2018.13.proc2.19,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jhse.2018.13.proc2.19.txt,,TRUE,0.46
j.1399-0012.2004.00265.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1399-0012.2004.00265.x.txt,,TRUE,0.46
mss.0000000000002181,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002181.txt,,TRUE,0.46
s-0044-100921,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0044-100921.txt,,TRUE,0.46
s41393-020-0470-2,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s41393-020-0470-2.txt,,TRUE,0.46
s-0031-1277179,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0031-1277179.txt,,TRUE,0.46
ham.2014.1027,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ham.2014.1027.txt,,TRUE,0.46
jsc.0000000000002292,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002292.txt,,TRUE,0.46
journal.pone.0084208,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0084208.txt,,TRUE,0.46
j.jtcvs.2008.12.027,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jtcvs.2008.12.027.txt,,TRUE,0.46
jsc.0b013e3181bf4426,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181bf4426.txt,,TRUE,0.46
apa.13080,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/apa.13080.txt,,TRUE,0.46
jbmr.1998.13.3.483,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jbmr.1998.13.3.483.txt,,TRUE,0.46
s00421-010-1541-4,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-010-1541-4.txt,,TRUE,0.46
bjsm.34.5.367,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bjsm.34.5.367.txt,,TRUE,0.46
fphys.2018.00846,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2018.00846.txt,,TRUE,0.46
bf00262829,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bf00262829.txt,,TRUE,0.46
jsc.0b013e318270fd0b,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e318270fd0b.txt,,TRUE,0.46
00007890-199712270-00029,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00007890-199712270-00029.txt,,TRUE,0.46
jsc.0b013e3181cb2854,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181cb2854.txt,,TRUE,0.46
fphys.2019.01440,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2019.01440.txt,,TRUE,0.46
mss.0b013e31812e52b3,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31812e52b3.txt,,TRUE,0.46
j.rehab.2017.12.008,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.rehab.2017.12.008.txt,,TRUE,0.46
1477-7525-6-110,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/1477-7525-6-110.txt,,TRUE,0.46
s12970-020-00400-6,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-020-00400-6.txt,,TRUE,0.46
jsr.0000000000000668,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsr.0000000000000668.txt,,TRUE,0.46
japplphysiol.00079.2008,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00079.2008.txt,,TRUE,0.46
a0031959,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/a0031959.txt,,TRUE,0.46
mss.0000000000001845,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001845.txt,,TRUE,0.46
jbm.s272905,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jbm.s272905.txt,,TRUE,0.46
ajhb.22313,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ajhb.22313.txt,,TRUE,0.46
j.jpeds.2010.07.033,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jpeds.2010.07.033.txt,,TRUE,0.46
v10078-011-0082-1,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/v10078-011-0082-1.txt,,TRUE,0.46
jsc.0000000000000914,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000000914.txt,,TRUE,0.46
s00421-011-2054-5,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-011-2054-5.txt,,TRUE,0.46
r-19905.1,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/r-19905.1.txt,,TRUE,0.46
mss.0000000000002182,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002182.txt,,TRUE,0.46
jsc.0b013e3181e501d6,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181e501d6.txt,,TRUE,0.46
ijspp.2014-0218,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2014-0218.txt,,TRUE,0.46
jsc.0b013e3181fb4962,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181fb4962.txt,,TRUE,0.46
01.mss.0000155401.81284.76,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/01.mss.0000155401.81284.76.txt,,TRUE,0.46
tt.68200,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/tt.68200.txt,,TRUE,0.46
fphys.2017.00542,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2017.00542.txt,,TRUE,0.46
gerona_._gly159,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/gerona_._gly159.txt,,TRUE,0.46
j.jns.2013.09.035,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jns.2013.09.035.txt,,TRUE,0.46
s00421-005-1374-8,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-005-1374-8.txt,,TRUE,0.46
mss.0000000000002551,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002551.txt,,TRUE,0.46
mss.0b013e31822037ca,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31822037ca.txt,,TRUE,0.46
00005768-200106000-00026,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-200106000-00026.txt,,TRUE,0.46
s13102-018-0091-7,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-018-0091-7.txt,,TRUE,0.46
s004210050363,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050363.txt,,TRUE,0.46
japplphysiol.00266.2011,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00266.2011.txt,,TRUE,0.46
ijspp.2015-0397,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2015-0397.txt,,TRUE,0.46
hcr.0b013e318211e3ed,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hcr.0b013e318211e3ed.txt,,TRUE,0.46
fphys.2018.01036,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2018.01036.txt,,TRUE,0.46
sj.jhh.1001257,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/sj.jhh.1001257.txt,,TRUE,0.46
s-2007-964859,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-964859.txt,,TRUE,0.46
heartjnl-2017-311661,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/heartjnl-2017-311661.txt,,TRUE,0.46
00005768-199808000-00019,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-199808000-00019.txt,,TRUE,0.46
02640414.2021.1876328,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02640414.2021.1876328.txt,,TRUE,0.46
ijspp.2018-0483,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2018-0483.txt,,TRUE,0.46
s004210100435,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210100435.txt,,TRUE,0.46
